movieId,release_year,type,score,platform
hs1949,2019,tv show,3.0,hulu
hs1950,2018,movie,2.5,hulu
hs1951,2010,tv show,4.5,hulu
hs1952,2019,movie,3.5,hulu
hs1953,2019,movie,3.0,hulu
hs1954,2018,movie,4.0,hulu
hs1955,2019,movie,4.0,hulu
hs1956,2019,movie,5.0,hulu
hs1957,2017,tv show,2.0,hulu
hs1958,2013,movie,3.0,hulu
hs1959,2018,movie,5.0,hulu
hs1960,2019,tv show,4.5,hulu
hs1961,2006,movie,4.0,hulu
hs1962,2005,movie,4.0,hulu
hs1963,2006,movie,1.5,hulu
hs1964,2009,movie,4.0,hulu
hs1965,2019,tv show,4.0,hulu
hs1966,2019,movie,3.0,hulu
hs1967,2019,movie,3.0,hulu
hs1968,2019,tv show,4.0,hulu
hs1969,2019,movie,4.0,hulu
hs1970,2019,movie,4.5,hulu
hs1971,2019,movie,3.5,hulu
hs1972,2013,tv show,3.0,hulu
hs1973,2018,tv show,4.5,hulu
hs1974,2018,movie,4.0,hulu
hs1975,2006,tv show,4.5,hulu
hs1976,2010,tv show,4.0,hulu
hs1977,2017,tv show,3.5,hulu
hs1978,2019,movie,2.0,hulu
hs1979,2019,movie,3.5,hulu
hs1980,2015,movie,4.0,hulu
hs1981,2011,movie,5.0,hulu
hs1982,2018,tv show,2.0,hulu
hs1983,2019,tv show,3.5,hulu
hs1984,2019,movie,4.0,hulu
hs1985,2019,movie,3.0,hulu
hs1986,2019,movie,4.0,hulu
hs1987,2019,movie,4.0,hulu
hs1988,2017,movie,4.0,hulu
hs1989,2017,movie,4.0,hulu
hs1990,2016,tv show,4.0,hulu
hs1991,2019,tv show,4.0,hulu
hs1992,2019,tv show,5.0,hulu
hs1993,2019,tv show,4.0,hulu
hs1994,2014,tv show,3.0,hulu
hs1995,2019,tv show,3.0,hulu
hs1996,2019,tv show,5.0,hulu
hs1997,2018,movie,3.0,hulu
hs1998,2018,tv show,3.5,hulu
hs1999,2019,movie,4.0,hulu
hs2000,2019,tv show,4.0,hulu
hs2001,2016,movie,2.0,hulu
hs2002,2019,tv show,1.0,hulu
hs2003,2019,tv show,3.0,hulu
hs2004,2019,tv show,3.5,hulu
hs2005,2019,tv show,5.0,hulu
hs2006,2019,movie,3.5,hulu
hs2007,2019,tv show,3.0,hulu
hs2008,2019,tv show,0.5,hulu
hs2009,2015,tv show,3.5,hulu
hs2010,2019,movie,3.0,hulu
hs2011,2003,movie,4.0,hulu
hs2012,2018,movie,4.0,hulu
hs2013,2015,tv show,3.0,hulu
hs2014,2018,movie,5.0,hulu
hs2015,2018,movie,3.5,hulu
hs2016,2019,tv show,2.0,hulu
hs2017,2019,tv show,3.0,hulu
hs2018,2018,tv show,3.5,hulu
hs2019,2019,movie,4.0,hulu
hs2020,1988,tv show,2.5,hulu
hs2021,2018,tv show,3.5,hulu
hs2022,2019,tv show,4.5,hulu
hs2023,2019,tv show,3.0,hulu
hs2024,2018,tv show,4.0,hulu
hs2025,2018,tv show,3.0,hulu
hs2026,2019,movie,3.0,hulu
hs2027,2019,movie,4.0,hulu
hs2028,2020,tv show,3.5,hulu
hs2029,2019,tv show,4.5,hulu
hs2030,2019,movie,3.5,hulu
hs2031,2018,tv show,3.5,hulu
hs2032,2019,movie,4.0,hulu
hs2033,2019,movie,4.0,hulu
hs2034,2018,movie,3.0,hulu
hs2035,2018,movie,2.0,hulu
hs2036,2018,movie,4.0,hulu
hs2037,2019,movie,1.0,hulu
hs2038,2019,movie,3.0,hulu
hs2039,2019,tv show,2.0,hulu
hs2040,2018,tv show,4.0,hulu
hs2041,2017,tv show,4.5,hulu
hs2042,2018,tv show,3.0,hulu
hs2043,2019,tv show,4.0,hulu
hs2044,2019,tv show,2.0,hulu
hs2045,2019,movie,3.5,hulu
hs2046,2019,tv show,3.0,hulu
hs2047,2018,movie,2.0,hulu
hs2048,2019,movie,3.0,hulu
hs2049,2019,movie,4.0,hulu
hs2050,2019,movie,1.0,hulu
hs2051,2019,movie,3.0,hulu
hs2052,2019,movie,4.5,hulu
hs2053,2019,movie,3.0,hulu
hs2054,2019,movie,4.5,hulu
hs2055,2016,tv show,4.0,hulu
hs2056,2019,tv show,5.0,hulu
hs2057,2019,movie,3.0,hulu
hs2058,2018,movie,4.5,hulu
hs2059,2019,tv show,3.0,hulu
hs2060,2016,tv show,4.0,hulu
hs2061,2018,movie,4.5,hulu
hs2062,2013,tv show,4.0,hulu
hs2063,2019,tv show,2.0,hulu
hs2064,2011,tv show,4.0,hulu
hs2065,2018,movie,4.0,hulu
hs2066,2006,tv show,3.0,hulu
hs2067,2018,tv show,3.0,hulu
hs2068,2015,tv show,4.5,hulu
hs2069,2015,tv show,4.0,hulu
hs2070,2018,tv show,0.5,hulu
hs2071,2020,tv show,2.0,hulu
hs2072,2015,tv show,4.0,hulu
hs2073,2020,tv show,4.0,hulu
hs2074,2018,movie,4.0,hulu
hs2075,2019,movie,4.0,hulu
hs2076,2019,movie,4.0,hulu
hs2077,2012,tv show,2.5,hulu
hs2078,1997,movie,5.0,hulu
hs2079,2012,tv show,5.0,hulu
hs2080,2016,tv show,3.0,hulu
hs2081,2019,tv show,4.5,hulu
hs2082,2012,movie,2.0,hulu
hs2083,2008,tv show,5.0,hulu
hs2084,2019,tv show,5.0,hulu
hs2085,2019,movie,3.0,hulu
hs2086,2019,movie,4.5,hulu
hs2087,2018,movie,5.0,hulu
hs2088,2019,movie,3.5,hulu
hs2089,2019,movie,5.0,hulu
hs2090,2018,movie,1.0,hulu
hs2091,2019,movie,5.0,hulu
hs2092,2019,tv show,2.0,hulu
hs2093,2019,movie,5.0,hulu
hs2094,2010,tv show,2.5,hulu
hs2095,2015,movie,4.5,hulu
hs2096,2017,tv show,4.5,hulu
hs2097,2016,movie,3.0,hulu
hs2098,2019,movie,4.0,hulu
hs2099,2017,tv show,3.0,hulu
hs2100,2017,tv show,2.0,hulu
hs2101,1986,tv show,4.5,hulu
hs2102,2014,tv show,4.5,hulu
hs2103,2019,movie,3.0,hulu
hs2104,2016,tv show,4.5,hulu
hs2105,2018,movie,1.0,hulu
hs2106,2019,movie,2.0,hulu
hs2107,2019,movie,4.0,hulu
hs2108,2019,tv show,3.0,hulu
hs2109,2019,movie,1.5,hulu
hs2110,2019,movie,3.5,hulu
hs2111,2018,movie,3.5,hulu
hs2112,2019,tv show,4.0,hulu
hs2113,2018,movie,5.0,hulu
hs2114,2019,tv show,5.0,hulu
hs2115,2019,tv show,4.0,hulu
hs2116,2019,movie,2.5,hulu
hs2117,2017,movie,3.5,hulu
hs2118,2019,movie,4.0,hulu
hs2119,2019,tv show,3.0,hulu
hs2120,2019,tv show,3.0,hulu
hs2121,2019,tv show,4.5,hulu
hs2122,2019,tv show,5.0,hulu
hs2123,2019,tv show,3.0,hulu
hs2124,2019,movie,2.5,hulu
hs2125,2019,movie,3.0,hulu
hs2126,2019,tv show,4.5,hulu
hs2127,2019,tv show,2.5,hulu
hs2128,2017,tv show,4.0,hulu
hs2129,2019,tv show,5.0,hulu
hs2130,2019,movie,5.0,hulu
hs2131,2019,movie,3.5,hulu
hs2132,2019,tv show,2.5,hulu
hs2133,1923,movie,3.0,hulu
hs2134,2018,movie,4.5,hulu
hs2135,2019,tv show,2.0,hulu
hs2136,2018,movie,4.0,hulu
hs2137,2019,movie,2.5,hulu
hs2138,2018,tv show,3.5,hulu
hs2139,2018,movie,3.0,hulu
hs2140,2011,tv show,4.5,hulu
hs2141,2018,movie,4.0,hulu
hs2142,2019,movie,3.0,hulu
hs2143,2015,movie,3.0,hulu
hs2144,2018,movie,2.0,hulu
hs2145,2019,movie,4.0,hulu
hs2146,2018,tv show,4.0,hulu
hs2147,2019,movie,2.0,hulu
hs2148,2018,tv show,3.5,hulu
hs2149,2018,tv show,4.0,hulu
hs2150,2016,movie,2.0,hulu
hs2151,2019,movie,5.0,hulu
hs2152,2018,movie,5.0,hulu
hs2153,2016,movie,3.5,hulu
hs2154,2018,tv show,4.0,hulu
hs2155,2019,tv show,2.0,hulu
hs2156,2013,movie,4.0,hulu
hs2157,2018,movie,3.5,hulu
hs2158,2015,movie,5.0,hulu
hs2159,2018,tv show,5.0,hulu
hs2160,2008,tv show,4.0,hulu
hs2161,2017,tv show,4.5,hulu
hs2162,2019,tv show,4.0,hulu
hs2163,2017,tv show,3.0,hulu
hs2164,2011,tv show,2.5,hulu
hs2165,2003,tv show,4.0,hulu
hs2166,2019,movie,4.5,hulu
hs2167,2019,movie,4.0,hulu
hs2168,2019,tv show,3.0,hulu
hs2169,2017,movie,5.0,hulu
hs2170,2018,tv show,3.0,hulu
hs2171,2005,tv show,5.0,hulu
hs2172,2018,movie,3.5,hulu
hs2173,2016,movie,3.5,hulu
hs2174,1997,tv show,3.5,hulu
hs2175,2018,movie,4.0,hulu
hs2176,2018,movie,4.0,hulu
hs2177,2017,tv show,3.5,hulu
hs2178,2018,movie,5.0,hulu
hs2179,2019,tv show,4.0,hulu
hs2180,2016,tv show,3.5,hulu
hs2181,2019,tv show,3.5,hulu
hs2182,2018,movie,4.0,hulu
hs2183,2014,tv show,5.0,hulu
hs2184,2014,tv show,3.5,hulu
hs2185,2019,movie,4.5,hulu
hs2186,2019,tv show,3.0,hulu
hs2187,2019,tv show,5.0,hulu
hs2188,2018,movie,3.0,hulu
hs2189,2019,movie,5.0,hulu
hs2190,2019,tv show,4.0,hulu
hs2191,1957,movie,4.0,hulu
hs2192,2016,tv show,4.0,hulu
hs2193,2014,tv show,5.0,hulu
hs2194,1965,tv show,5.0,hulu
hs2195,2018,movie,4.5,hulu
hs2196,1989,tv show,3.0,hulu
hs2197,2017,tv show,3.5,hulu
hs2198,2018,movie,4.0,hulu
hs2199,2019,tv show,4.0,hulu
hs2200,2015,tv show,3.0,hulu
hs2201,2016,tv show,1.0,hulu
hs2202,2017,tv show,2.5,hulu
hs2203,2016,tv show,4.5,hulu
hs2204,2018,movie,4.0,hulu
hs2205,2017,tv show,3.0,hulu
hs2206,2019,tv show,4.0,hulu
hs2207,2019,tv show,3.0,hulu
hs2208,2019,tv show,5.0,hulu
hs2209,2019,tv show,2.5,hulu
hs2210,2019,tv show,3.0,hulu
hs2211,2013,tv show,4.0,hulu
hs2212,2018,movie,5.0,hulu
hs2213,2019,movie,4.0,hulu
hs2214,2018,movie,3.0,hulu
hs2215,1984,tv show,2.5,hulu
hs2216,2018,movie,3.0,hulu
hs2217,2018,movie,3.0,hulu
hs2218,2018,movie,2.0,hulu
hs2219,2019,tv show,4.0,hulu
hs2220,2019,movie,3.5,hulu
hs2221,2018,movie,1.0,hulu
hs2222,2018,tv show,4.0,hulu
hs2223,2015,tv show,4.0,hulu
hs2224,2019,tv show,4.0,hulu
hs2225,2002,tv show,4.0,hulu
hs2226,2015,tv show,3.5,hulu
hs2227,2018,movie,5.0,hulu
hs2228,2019,movie,5.0,hulu
hs2229,2014,tv show,3.0,hulu
hs2230,2018,movie,3.0,hulu
hs2231,2019,movie,4.5,hulu
hs2232,2018,movie,4.0,hulu
hs2233,2018,tv show,4.0,hulu
hs2234,2019,movie,5.0,hulu
hs2235,1964,movie,3.0,hulu
hs2236,2018,movie,3.0,hulu
hs2237,2019,tv show,4.5,hulu
hs2238,1985,tv show,5.0,hulu
hs2239,2018,movie,4.0,hulu
hs2240,2018,movie,2.0,hulu
hs2241,2017,tv show,4.0,hulu
hs2242,1984,tv show,5.0,hulu
hs2243,2018,movie,3.5,hulu
hs2244,2019,tv show,4.0,hulu
hs2245,2019,tv show,4.0,hulu
hs2246,2018,movie,5.0,hulu
hs2247,2018,movie,3.0,hulu
hs2248,2019,movie,4.0,hulu
hs2249,2018,movie,5.0,hulu
hs2250,2018,movie,2.0,hulu
hs2251,2013,tv show,4.5,hulu
hs2252,2017,tv show,4.0,hulu
hs2253,2010,tv show,5.0,hulu
hs2254,2018,tv show,3.5,hulu
hs2255,2017,movie,4.0,hulu
hs2256,2015,tv show,4.0,hulu
hs2257,1986,movie,4.0,hulu
hs2258,2019,movie,3.0,hulu
hs2259,2019,movie,3.0,hulu
hs2260,2015,movie,2.5,hulu
hs2261,2018,movie,4.0,hulu
hs2262,2017,tv show,3.0,hulu
hs2263,2018,movie,3.0,hulu
hs2264,2019,tv show,2.5,hulu
hs2265,2018,movie,3.0,hulu
hs2266,2016,tv show,2.0,hulu
hs2267,2007,tv show,5.0,hulu
hs2268,2017,tv show,4.5,hulu
hs2269,1998,tv show,4.0,hulu
hs2270,2016,tv show,1.0,hulu
hs2271,2015,movie,4.0,hulu
hs2272,2019,movie,4.5,hulu
hs2273,1997,tv show,2.0,hulu
hs2274,2017,tv show,3.0,hulu
hs2275,2009,tv show,4.0,hulu
hs2276,2018,tv show,4.5,hulu
hs2277,2018,movie,4.5,hulu
hs2278,1972,tv show,2.0,hulu
hs2279,2018,movie,4.0,hulu
hs2280,2019,movie,4.0,hulu
hs2281,1953,movie,5.0,hulu
hs2282,2018,movie,4.0,hulu
hs2283,2018,movie,3.0,hulu
hs2284,2018,movie,3.5,hulu
hs2285,2019,tv show,3.0,hulu
hs2286,2009,tv show,3.0,hulu
hs2287,2010,tv show,4.0,hulu
hs2288,2012,tv show,4.0,hulu
hs2289,2018,tv show,5.0,hulu
hs2290,1982,tv show,2.5,hulu
hs2291,2017,tv show,4.0,hulu
hs2292,2019,tv show,5.0,hulu
hs2293,2019,movie,5.0,hulu
hs2294,2019,movie,2.0,hulu
hs2295,2009,tv show,4.0,hulu
hs2296,2019,tv show,2.5,hulu
hs2297,2019,tv show,2.5,hulu
hs2298,2015,movie,2.0,hulu
hs2299,2018,movie,4.5,hulu
hs2300,2018,movie,1.0,hulu
hs2301,1997,tv show,2.0,hulu
hs2302,2009,movie,4.0,hulu
hs2303,1989,movie,3.0,hulu
hs2304,2009,movie,4.0,hulu
hs2305,2001,movie,5.0,hulu
hs2306,1993,tv show,3.0,hulu
hs2307,2017,movie,3.0,hulu
hs2308,2017,tv show,4.5,hulu
hs2309,2017,movie,2.0,hulu
hs2310,2017,movie,4.0,hulu
hs2311,2018,movie,4.0,hulu
hs2312,2018,tv show,4.0,hulu
hs2313,2014,movie,3.0,hulu
hs2314,2014,movie,4.0,hulu
hs2315,2015,movie,4.0,hulu
hs2316,2015,movie,4.0,hulu
hs2317,2005,movie,1.0,hulu
hs2318,2018,movie,4.0,hulu
hs2319,2015,tv show,3.0,hulu
hs2320,2018,tv show,3.0,hulu
hs2321,2004,tv show,3.0,hulu
hs2322,2018,movie,4.0,hulu
hs2323,2018,movie,3.5,hulu
hs2324,2018,movie,5.0,hulu
hs2325,1983,tv show,5.0,hulu
hs2326,2018,movie,3.0,hulu
hs2327,2011,tv show,3.0,hulu
hs2328,2004,tv show,2.0,hulu
hs2329,2007,tv show,2.0,hulu
hs2330,2018,movie,4.0,hulu
hs2331,2009,tv show,4.5,hulu
hs2332,2016,movie,4.0,hulu
hs2333,2018,tv show,5.0,hulu
hs2334,2017,movie,2.0,hulu
hs2335,2016,tv show,3.5,hulu
hs2336,2018,movie,5.0,hulu
hs2337,2012,tv show,3.0,hulu
hs2338,2010,tv show,4.0,hulu
hs2339,2016,tv show,3.0,hulu
hs2340,2001,tv show,4.0,hulu
hs2341,2017,movie,1.0,hulu
hs2342,2010,tv show,4.0,hulu
hs2343,2018,movie,3.5,hulu
hs2344,2017,movie,2.5,hulu
hs2345,2013,tv show,0.5,hulu
hs2346,2018,movie,4.0,hulu
hs2347,2017,movie,3.5,hulu
hs2348,2006,tv show,4.0,hulu
hs2349,2018,movie,3.0,hulu
hs2350,2015,tv show,4.5,hulu
hs2351,2018,tv show,3.0,hulu
hs2352,2015,movie,4.0,hulu
hs2353,2017,movie,3.0,hulu
hs2354,2018,movie,3.0,hulu
hs2355,2005,tv show,1.0,hulu
hs2356,2005,tv show,4.0,hulu
hs2357,2017,movie,4.0,hulu
hs2358,1987,tv show,3.0,hulu
hs2359,2017,movie,3.0,hulu
hs2360,2018,tv show,4.0,hulu
hs2361,2018,movie,5.0,hulu
hs2362,1966,movie,4.0,hulu
hs2363,1997,tv show,4.0,hulu
hs2364,2017,tv show,4.0,hulu
hs2365,2018,movie,3.0,hulu
hs2366,2018,tv show,5.0,hulu
hs2367,2017,movie,3.0,hulu
hs2368,2017,movie,5.0,hulu
hs2369,2010,tv show,3.0,hulu
hs2370,2015,movie,3.0,hulu
hs2371,2016,movie,4.0,hulu
hs2372,2017,movie,4.5,hulu
hs2373,2001,tv show,4.0,hulu
hs2374,2016,movie,4.0,hulu
hs2375,2009,movie,3.0,hulu
hs2376,2018,tv show,4.0,hulu
hs2377,2010,tv show,4.0,hulu
hs2378,2016,tv show,5.0,hulu
hs2379,1997,tv show,4.0,hulu
hs2380,2016,tv show,5.0,hulu
hs2381,2010,tv show,5.0,hulu
hs2382,2015,movie,2.0,hulu
hs2383,2018,movie,1.5,hulu
hs2384,2018,tv show,4.0,hulu
hs2385,2006,tv show,5.0,hulu
hs2386,2009,tv show,3.5,hulu
hs2387,2012,tv show,5.0,hulu
hs2388,2018,movie,2.0,hulu
hs2389,2009,tv show,4.5,hulu
hs2390,2013,tv show,3.5,hulu
hs2391,2010,tv show,4.0,hulu
hs2392,2007,tv show,1.5,hulu
hs2393,2018,movie,3.0,hulu
hs2394,2013,tv show,3.5,hulu
hs2395,2007,tv show,3.5,hulu
hs2396,2018,movie,4.0,hulu
hs2397,2009,tv show,5.0,hulu
hs2398,2013,tv show,4.5,hulu
hs2399,1982,tv show,4.0,hulu
hs2400,2018,movie,1.0,hulu
hs2401,2018,movie,3.5,hulu
hs2402,2018,movie,4.0,hulu
hs2403,1950,movie,4.0,hulu
hs2404,2009,tv show,4.0,hulu
hs2405,1970,tv show,4.5,hulu
hs2406,2007,tv show,2.0,hulu
hs2407,2018,movie,4.0,hulu
hs2408,2008,tv show,4.0,hulu
hs2409,2006,tv show,3.5,hulu
hs2410,2006,tv show,4.0,hulu
hs2411,2018,movie,3.0,hulu
hs2412,2014,movie,1.0,hulu
hs2413,2018,tv show,3.5,hulu
hs2414,2014,movie,4.0,hulu
hs2415,2017,movie,3.5,hulu
hs2416,2014,movie,5.0,hulu
hs2417,2016,tv show,1.0,hulu
hs2418,2017,tv show,3.0,hulu
hs2419,2010,tv show,4.5,hulu
hs2420,2014,tv show,4.0,hulu
hs2421,2018,tv show,4.0,hulu
hs2422,2003,tv show,5.0,hulu
hs2423,2017,tv show,3.5,hulu
hs2424,2018,tv show,4.5,hulu
hs2425,2015,tv show,2.5,hulu
hs2426,2017,tv show,1.5,hulu
hs2427,2018,tv show,4.0,hulu
hs2428,2015,tv show,4.0,hulu
hs2429,2010,tv show,4.0,hulu
hs2430,2017,movie,1.5,hulu
hs2431,2017,tv show,3.5,hulu
hs2432,2016,tv show,2.5,hulu
hs2433,2018,tv show,3.0,hulu
hs2434,2018,movie,5.0,hulu
hs2435,2013,tv show,4.0,hulu
hs2436,2018,movie,3.5,hulu
hs2437,2015,tv show,3.0,hulu
hs2438,2017,movie,2.0,hulu
hs2439,2017,movie,4.0,hulu
hs2440,2012,tv show,4.0,hulu
hs2441,2014,tv show,5.0,hulu
hs2442,2017,tv show,3.0,hulu
hs2443,2006,tv show,4.0,hulu
hs2444,2014,tv show,3.0,hulu
hs2445,2015,tv show,5.0,hulu
hs2446,2018,tv show,3.5,hulu
hs2447,2013,tv show,3.5,hulu
hs2448,2018,tv show,2.0,hulu
hs2449,2018,movie,4.0,hulu
hs2450,2013,tv show,3.0,hulu
hs2451,2018,tv show,4.5,hulu
hs2452,2015,tv show,3.5,hulu
hs2453,2017,tv show,5.0,hulu
hs2454,2018,tv show,3.5,hulu
hs2455,2018,tv show,3.0,hulu
hs2456,2012,tv show,4.0,hulu
hs2457,2011,tv show,3.5,hulu
hs2458,2011,tv show,5.0,hulu
hs2459,2014,tv show,4.5,hulu
hs2460,2004,tv show,4.0,hulu
hs2461,2012,tv show,4.0,hulu
hs2462,2016,tv show,3.0,hulu
hs2463,2014,tv show,4.5,hulu
hs2464,2017,tv show,4.0,hulu
hs2465,2016,tv show,3.0,hulu
hs2466,2017,tv show,3.0,hulu
hs2467,1972,tv show,2.0,hulu
hs2468,2018,movie,2.0,hulu
hs2469,2015,movie,3.5,hulu
hs2470,2015,movie,2.0,hulu
hs2471,2013,tv show,3.5,hulu
hs2472,2013,movie,3.0,hulu
hs2473,2016,tv show,5.0,hulu
hs2474,2012,tv show,5.0,hulu
hs2475,2015,tv show,3.5,hulu
hs2476,2016,tv show,3.0,hulu
hs2477,2011,tv show,5.0,hulu
hs2478,1968,movie,4.0,hulu
hs2479,2011,tv show,5.0,hulu
hs2480,2017,movie,5.0,hulu
hs2481,2014,tv show,5.0,hulu
hs2482,2018,movie,5.0,hulu
hs2483,2018,movie,4.0,hulu
hs2484,2018,movie,4.0,hulu
hs2485,2018,movie,5.0,hulu
hs2486,2017,movie,1.5,hulu
hs2487,2017,movie,5.0,hulu
hs2488,2018,movie,4.5,hulu
hs2489,2018,tv show,3.0,hulu
hs2490,2014,tv show,1.0,hulu
hs2491,2013,movie,3.0,hulu
hs2492,2018,tv show,5.0,hulu
hs2493,2005,tv show,2.0,hulu
hs2494,2013,tv show,5.0,hulu
hs2495,2015,tv show,0.5,hulu
hs2496,2012,tv show,4.0,hulu
hs2497,2015,tv show,2.0,hulu
hs2498,2013,tv show,4.0,hulu
hs2499,2013,tv show,5.0,hulu
hs2500,2014,tv show,4.0,hulu
hs2501,2014,tv show,3.5,hulu
hs2502,2004,tv show,4.0,hulu
hs2503,1959,movie,4.5,hulu
hs2504,2013,tv show,3.0,hulu
hs2505,2018,movie,4.0,hulu
hs2506,2006,tv show,3.0,hulu
hs2507,2018,movie,4.0,hulu
hs2508,2017,movie,4.0,hulu
hs2509,2018,tv show,3.0,hulu
hs2510,2017,movie,5.0,hulu
hs2511,2009,movie,3.0,hulu
hs2512,2014,tv show,1.0,hulu
hs2513,2018,tv show,5.0,hulu
hs2514,2018,tv show,3.0,hulu
hs2515,2012,tv show,3.5,hulu
hs2516,2018,tv show,1.0,hulu
hs2517,2013,tv show,1.5,hulu
hs2518,2012,tv show,4.0,hulu
hs2519,2005,tv show,4.0,hulu
hs2520,2013,tv show,4.5,hulu
hs2521,1951,movie,5.0,hulu
hs2522,1993,tv show,4.0,hulu
hs2523,2018,movie,4.0,hulu
hs2524,2008,tv show,4.5,hulu
hs2525,2016,tv show,4.0,hulu
hs2526,2013,movie,2.0,hulu
hs2527,2014,tv show,2.0,hulu
hs2528,2012,movie,5.0,hulu
hs2529,2010,tv show,4.5,hulu
hs2530,2017,tv show,4.0,hulu
hs2531,2017,movie,3.0,hulu
hs2532,2014,tv show,5.0,hulu
hs2533,2016,tv show,4.0,hulu
hs2534,2017,tv show,3.5,hulu
hs2535,2018,tv show,3.0,hulu
hs2536,2000,tv show,2.0,hulu
hs2537,2014,movie,5.0,hulu
hs2538,2018,movie,5.0,hulu
hs2539,2014,tv show,3.0,hulu
hs2540,2018,movie,3.0,hulu
hs2541,2009,movie,0.5,hulu
hs2542,2016,movie,4.5,hulu
hs2543,2019,movie,3.0,hulu
hs2544,2001,tv show,5.0,hulu
hs2545,2013,movie,3.0,hulu
hs2546,2010,movie,4.0,hulu
hs2547,2016,tv show,4.0,hulu
hs2548,2009,tv show,4.0,hulu
hs2549,2017,movie,3.0,hulu
hs2550,2016,tv show,3.5,hulu
hs2551,1965,movie,3.0,hulu
hs2552,2003,tv show,3.0,hulu
hs2553,2017,tv show,3.5,hulu
hs2554,2006,tv show,4.0,hulu
hs2555,2015,tv show,3.0,hulu
hs2556,2009,tv show,1.0,hulu
hs2557,2010,tv show,4.0,hulu
hs2558,1994,tv show,5.0,hulu
hs2559,2011,tv show,5.0,hulu
hs2560,2009,tv show,4.5,hulu
hs2561,2007,tv show,3.0,hulu
hs2562,1993,tv show,1.0,hulu
hs2563,2012,tv show,4.0,hulu
hs2564,2005,tv show,4.5,hulu
hs2565,2012,tv show,4.5,hulu
hs2566,2018,tv show,5.0,hulu
hs2567,1999,movie,2.0,hulu
hs2568,2004,tv show,4.5,hulu
hs2569,1995,tv show,4.0,hulu
hs2570,1998,tv show,4.0,hulu
hs2571,1990,tv show,4.5,hulu
hs2572,1992,movie,4.5,hulu
hs2573,1995,movie,4.5,hulu
hs2574,1994,movie,1.0,hulu
hs2575,2009,tv show,4.5,hulu
hs2576,2010,tv show,4.0,hulu
hs2577,1961,tv show,4.0,hulu
hs2578,1990,tv show,4.0,hulu
hs2579,2013,tv show,2.0,hulu
hs2580,2014,tv show,2.0,hulu
hs2581,2007,tv show,4.0,hulu
hs2582,1991,tv show,4.0,hulu
hs2583,2012,tv show,2.0,hulu
hs2584,2014,tv show,3.5,hulu
hs2585,2017,tv show,4.0,hulu
hs2586,2017,movie,5.0,hulu
hs2587,2000,tv show,4.0,hulu
hs2588,2011,tv show,4.0,hulu
hs2589,2017,movie,5.0,hulu
hs2590,2013,tv show,3.5,hulu
hs2591,2014,tv show,4.5,hulu
hs2592,2016,movie,0.5,hulu
hs2593,2017,tv show,3.0,hulu
hs2594,2006,tv show,4.0,hulu
hs2595,2005,tv show,5.0,hulu
hs2596,2014,tv show,5.0,hulu
hs2597,2017,movie,2.0,hulu
hs2598,2016,tv show,3.0,hulu
hs2599,2017,tv show,4.0,hulu
hs2600,2014,tv show,3.0,hulu
hs2601,2010,tv show,0.5,hulu
hs2602,2017,tv show,5.0,hulu
hs2603,2015,tv show,3.0,hulu
hs2604,2015,tv show,1.5,hulu
hs2605,2016,tv show,4.5,hulu
hs2606,2013,tv show,5.0,hulu
hs2607,1999,movie,3.0,hulu
hs2608,2011,tv show,4.0,hulu
hs2609,2017,tv show,3.0,hulu
hs2610,2017,movie,4.0,hulu
hs2611,2016,tv show,3.0,hulu
hs2612,2017,tv show,1.0,hulu
hs2613,1999,tv show,4.5,hulu
hs2614,2016,tv show,2.0,hulu
hs2615,2017,tv show,4.0,hulu
hs2616,2016,tv show,2.5,hulu
hs2617,2017,tv show,4.0,hulu
hs2618,2014,tv show,5.0,hulu
hs2619,2015,tv show,3.0,hulu
hs2620,2006,tv show,4.0,hulu
hs2621,2012,tv show,4.0,hulu
hs2622,2004,tv show,3.5,hulu
hs2623,1989,tv show,3.0,hulu
hs2624,2003,tv show,5.0,hulu
hs2625,2016,tv show,2.5,hulu
hs2626,2005,tv show,4.5,hulu
hs2627,2015,tv show,5.0,hulu
hs2628,1998,tv show,4.0,hulu
hs2629,2012,tv show,5.0,hulu
hs2630,2012,tv show,5.0,hulu
hs2631,2013,tv show,4.0,hulu
hs2632,2009,movie,3.0,hulu
hs2633,2012,movie,3.0,hulu
hs2634,2013,movie,3.0,hulu
hs2635,2010,movie,3.0,hulu
hs2636,2012,movie,3.0,hulu
hs2637,2010,movie,4.0,hulu
hs2638,2012,tv show,4.0,hulu
hs2639,2009,tv show,4.0,hulu
hs2640,2005,tv show,3.5,hulu
hs2641,2012,tv show,2.0,hulu
hs2642,2011,tv show,0.5,hulu
hs2643,2010,tv show,4.5,hulu
hs2644,2005,tv show,4.0,hulu
hs2645,2006,tv show,4.0,hulu
hs2646,2013,tv show,3.0,hulu
hs2647,2012,tv show,4.0,hulu
hs2648,2008,tv show,4.0,hulu
hs2649,2014,tv show,4.0,hulu
hs2650,2014,tv show,1.0,hulu
hs2651,2007,tv show,3.5,hulu
hs2652,2009,tv show,3.0,hulu
hs2653,2003,tv show,5.0,hulu
hs2654,2002,tv show,4.0,hulu
hs2655,2005,tv show,4.0,hulu
hs2656,2003,tv show,1.0,hulu
hs2657,2014,tv show,2.0,hulu
hs2658,2005,tv show,4.0,hulu
hs2659,2003,tv show,5.0,hulu
hs2660,2011,tv show,2.5,hulu
hs2661,2001,tv show,4.0,hulu
